#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.1608  -15.6487  -15.4787  -15.4787  -15.3125  -15.3125  -14.4498  -13.9841  -13.9841  -13.9039  -13.8697  -13.8697  -12.9994  -12.8033   -7.0688   -7.0688   -6.9308   -6.5416   -6.5416   -6.4660   -4.7472   -2.9818   -2.6852   -2.6852   -1.3286   -1.2176   -1.2176   -0.8906   -0.8906    0.4601    1.9160    2.9068    4.3341    4.4602    4.4602    6.0496    6.0562
  0.1743  -15.6487  -15.4787  -15.4787  -15.3125  -15.3125  -14.4497  -13.9841  -13.9841  -13.9039  -13.8697  -13.8697  -13.0000  -12.8027   -7.0688   -7.0688   -6.9291   -6.5416   -6.5416   -6.4724   -4.7280   -3.0218   -2.6852   -2.6852   -1.2813   -1.2175   -1.2175   -0.8907   -0.8907    0.4326    1.9074    2.9247    4.3289    4.4603    4.4603    6.0515    6.1225
  0.1877  -15.6487  -15.4787  -15.4787  -15.3125  -15.3125  -14.4497  -13.9841  -13.9841  -13.9039  -13.8697  -13.8697  -13.0005  -12.8022   -7.0688   -7.0688   -6.9274   -6.5416   -6.5416   -6.4781   -4.7104   -3.0570   -2.6852   -2.6852   -1.2390   -1.2174   -1.2174   -0.8908   -0.8908    0.4071    1.9002    2.9405    4.3242    4.4604    4.4604    6.0472    6.0941
  0.2011  -15.6486  -15.4787  -15.4787  -15.3125  -15.3125  -14.4497  -13.9841  -13.9841  -13.9039  -13.8697  -13.8697  -13.0010  -12.8017   -7.0688   -7.0688   -6.9260   -6.5416   -6.5416   -6.4830   -4.6950   -3.0868   -2.6852   -2.6852   -1.2173   -1.2173   -1.2028   -0.8909   -0.8909    0.3845    1.8942    2.9539    4.3202    4.4604    4.4604    6.0418    6.0539
  0.2145  -15.6486  -15.4787  -15.4787  -15.3125  -15.3125  -14.4497  -13.9841  -13.9841  -13.9039  -13.8697  -13.8697  -13.0013  -12.8013   -7.0688   -7.0688   -6.9248   -6.5416   -6.5416   -6.4870   -4.6824   -3.1107   -2.6852   -2.6852   -1.2173   -1.2173   -1.1734   -0.8909   -0.8909    0.3657    1.8895    2.9645    4.3169    4.4605    4.4605    6.0421    6.0933
  0.2279  -15.6486  -15.4787  -15.4787  -15.3125  -15.3125  -14.4496  -13.9841  -13.9841  -13.9039  -13.8697  -13.8697  -13.0016  -12.8010   -7.0688   -7.0688   -6.9240   -6.5416   -6.5416   -6.4899   -4.6729   -3.1281   -2.6852   -2.6852   -1.2172   -1.2172   -1.1517   -0.8910   -0.8910    0.3515    1.8862    2.9723    4.3144    4.4605    4.4605    6.0402    6.0957
  0.2413  -15.6486  -15.4787  -15.4787  -15.3125  -15.3125  -14.4496  -13.9841  -13.9841  -13.9040  -13.8697  -13.8697  -13.0018  -12.8008   -7.0688   -7.0688   -6.9234   -6.5416   -6.5416   -6.4916   -4.6671   -3.1387   -2.6852   -2.6852   -1.2172   -1.2172   -1.1384   -0.8910   -0.8910    0.3427    1.8842    2.9770    4.3129    4.4605    4.4605    6.0417    6.0492
  0.2547  -15.6486  -15.4787  -15.4787  -15.3125  -15.3125  -14.4496  -13.9841  -13.9841  -13.9040  -13.8697  -13.8697  -13.0018  -12.8008   -7.0688   -7.0688   -6.9233   -6.5416   -6.5416   -6.4922   -4.6651   -3.1423   -2.6852   -2.6852   -1.2172   -1.2172   -1.1339   -0.8910   -0.8910    0.3397    1.8835    2.9786    4.3124    4.4605    4.4606    6.0403    6.1498
  0.2547  -15.6486  -15.4787  -15.4787  -15.3125  -15.3125  -14.4496  -13.9841  -13.9841  -13.9040  -13.8697  -13.8697  -13.0018  -12.8008   -7.0688   -7.0688   -6.9233   -6.5416   -6.5416   -6.4922   -4.6651   -3.1423   -2.6852   -2.6852   -1.2172   -1.2172   -1.1339   -0.8910   -0.8910    0.3397    1.8835    2.9786    4.3124    4.4605    4.4606    6.0429    6.0819
  0.3107  -15.6493  -15.4819  -15.4778  -15.3141  -15.3125  -14.4375  -13.9850  -13.9833  -13.9034  -13.8711  -13.8698  -12.9962  -12.7939   -7.0689   -7.0665   -6.9184   -6.5445   -6.5416   -6.4881   -4.6636   -3.1571   -2.7130   -2.6955   -1.2725   -1.2237   -1.1102   -0.9597   -0.9060    0.3862    1.9395    3.0184    4.2593    4.4632    4.4761    6.0154    6.0615
  0.3668  -15.6516  -15.4909  -15.4753  -15.3182  -15.3126  -14.4019  -13.9878  -13.9810  -13.9019  -13.8753  -13.8701  -12.9795  -12.7737   -7.0693   -7.0597   -6.9044   -6.5520   -6.5419   -6.4771   -4.6597   -3.2149   -2.7742   -2.7265   -1.3883   -1.2437   -1.1509   -1.0750   -0.9505    0.5086    2.0917    3.1311    4.1172    4.4607    4.5254    5.8720    6.0634
  0.4229  -15.6562  -15.5040  -15.4711  -15.3238  -15.3127  -14.3455  -13.9922  -13.9773  -13.8995  -13.8812  -13.8707  -12.9523  -12.7409   -7.0694   -7.0484   -6.8820   -6.5616   -6.5423   -6.4611   -4.6555   -3.3413   -2.8235   -2.7783   -1.5406   -1.4007   -1.2777   -1.0612   -1.0208    0.6753    2.3061    3.2979    3.9224    4.4462    4.5955    5.6865    6.0367
  0.4790  -15.6644  -15.5185  -15.4657  -15.3299  -15.3129  -14.2718  -13.9978  -13.9727  -13.8969  -13.8874  -13.8715  -12.9154  -12.6969   -7.0689   -7.0331   -6.8532   -6.5724   -6.5429   -6.4409   -4.6550   -3.5312   -2.8638   -2.8337   -1.7422   -1.6535   -1.3278   -1.1322   -1.0372    0.8594    2.5489    3.4776    3.7263    4.4157    4.6521    5.4973    5.8838
  0.5350  -15.6773  -15.5314  -15.4592  -15.3357  -15.3130  -14.1860  -14.0026  -13.9672  -13.8981  -13.8885  -13.8724  -12.8697  -12.6431   -7.0672   -7.0139   -6.8203   -6.5837   -6.5436   -6.4171   -4.6645   -3.7502   -2.9584   -2.8517   -2.0242   -1.8264   -1.3953   -1.2598   -1.0264    1.0411    2.7923    3.4394    3.7616    4.3666    4.6368    5.3848    5.8193
  0.5911  -15.6951  -15.5405  -15.4521  -15.3409  -15.3131  -14.1014  -13.9972  -13.9613  -13.9017  -13.8841  -13.8735  -12.8166  -12.5814   -7.0635   -6.9913   -6.7860   -6.5949   -6.5443   -6.3910   -4.6930   -3.9654   -3.0814   -2.8915   -2.3065   -1.9489   -1.4836   -1.4090   -1.0175    1.2060    2.9954    3.2831    3.9274    4.3020    4.5450    5.3587    5.7923
  0.6472  -15.7169  -15.5457  -15.4447  -15.3456  -15.3131  -14.0618  -13.9563  -13.9498  -13.8943  -13.8776  -13.8730  -12.7573  -12.5139   -7.0572   -6.9658   -6.7536   -6.6050   -6.5450   -6.3659   -4.7499   -4.1515   -3.2289   -2.9942   -2.5428   -2.0147   -1.6122   -1.5559   -1.0106    1.3430    3.0020    3.3067    3.9779    4.2517    4.5020    5.3214    5.6470
  0.7032  -15.7406  -15.5477  -15.4376  -15.3496  -15.3129  -14.0624  -13.9501  -13.9270  -13.8798  -13.8715  -13.8074  -12.6937  -12.4428   -7.0475   -6.9381   -6.7266   -6.6126   -6.5454   -6.3476   -4.8343   -4.2966   -3.4007   -3.1707   -2.7122   -2.0248   -1.7887   -1.6844   -1.0042    1.4434    2.8898    3.3979    3.8994    4.2359    4.5864    5.2119    5.5022
  0.7593  -15.7646  -15.5474  -15.4311  -15.3528  -15.3126  -14.0709  -13.9453  -13.9263  -13.8806  -13.8652  -13.6896  -12.6275  -12.3700   -7.0340   -6.9089   -6.7096   -6.6147   -6.5450   -6.3436   -4.9247   -4.4106   -3.5945   -3.3791   -2.8341   -2.0516   -1.9261   -1.8173   -0.9960    1.5020    2.8009    3.3255    3.8944    4.2487    4.7056    5.0574    5.3828
  0.8154  -15.7875  -15.5457  -15.4257  -15.3554  -15.3123  -14.0808  -13.9417  -13.9267  -13.8825  -13.8589  -13.5639  -12.5607  -12.2980   -7.0167   -6.8792   -6.7067   -6.6094   -6.5432   -6.3592   -4.9926   -4.5130   -3.7992   -3.5839   -2.9289   -2.2359   -1.9866   -1.8640   -0.9820    1.5186    2.7520    3.1217    3.9523    4.3118    4.7517    4.9366    5.3018
  0.8715  -15.8084  -15.5432  -15.4215  -15.3570  -15.3120  -14.0902  -13.9396  -13.9260  -13.8845  -13.8532  -13.4374  -12.4954  -12.2289   -6.9958   -6.8502   -6.7181   -6.6007   -6.5394   -6.3893   -5.0230   -4.6175   -3.9953   -3.7756   -3.0058   -2.4502   -2.1427   -1.7868   -0.9573    1.5011    2.7419    2.8796    3.9885    4.4175    4.6252    4.9508    5.2757
  0.9275  -15.8267  -15.5404  -15.4186  -15.3578  -15.3120  -14.0985  -13.9385  -13.9244  -13.8867  -13.8484  -13.3143  -12.4337  -12.1648   -6.9727   -6.8235   -6.7421   -6.5961   -6.5377   -6.4133   -5.0204   -4.7292   -4.1686   -3.9461   -3.0727   -2.6657   -2.3110   -1.7004   -0.9167    1.4625    2.6304    2.7653    3.9847    4.4334    4.5520    5.0108    5.2993
  0.9836  -15.8422  -15.5375  -15.4169  -15.3576  -15.3124  -14.1054  -13.9376  -13.9226  -13.8888  -13.8445  -13.1986  -12.3777  -12.1072   -6.9496   -6.8014   -6.7757   -6.5985   -6.5452   -6.4061   -5.0053   -4.8429   -4.3224   -4.0740   -3.1390   -2.8730   -2.4825   -1.6202   -0.8566    1.4170    2.3914    2.8087    3.9407    4.2526    4.6669    5.1117    5.3528
  1.0397  -15.8546  -15.5349  -15.4163  -15.3564  -15.3135  -14.1107  -13.9367  -13.9210  -13.8909  -13.8419  -13.0941  -12.3288  -12.0577   -6.9305   -6.8162   -6.7795   -6.6053   -6.5554   -6.3695   -5.0281   -4.9187   -4.4699   -4.1345   -3.2188   -3.0577   -2.6512   -1.5535   -0.7769    1.3762    2.1690    2.8638    3.8635    4.0817    4.7709    5.2568    5.4292
  1.0957  -15.8642  -15.5325  -15.4166  -15.3543  -15.3155  -14.1144  -13.9356  -13.9196  -13.8930  -13.8403  -13.0042  -12.2885  -12.0170   -6.9232   -6.8393   -6.7668   -6.6113   -6.5628   -6.3170   -5.1182   -4.9324   -4.6044   -4.1301   -3.3370   -3.1918   -2.8108   -1.5036   -0.6826    1.3479    1.9711    2.9189    3.7615    3.9438    4.8522    5.4277    5.5450
  1.1518  -15.8711  -15.5306  -15.4174  -15.3514  -15.3183  -14.1168  -13.9346  -13.9181  -13.8954  -13.8395  -12.9320  -12.2573  -11.9855   -6.9294   -6.8412   -6.7586   -6.6137   -6.5685   -6.2597   -5.2065   -4.9594   -4.6977   -4.0836   -3.4811   -3.2804   -2.9542   -1.4711   -0.5827    1.3352    1.8042    2.9615    3.6563    3.8436    4.9036    5.5742    5.7195
  1.2079  -15.8755  -15.5293  -15.4184  -15.3477  -15.3220  -14.1180  -13.9339  -13.9160  -13.8983  -13.8393  -12.8792  -12.2352  -11.9631   -6.9356   -6.8336   -6.7547   -6.6126   -6.5734   -6.2078   -5.2697   -5.0206   -4.7323   -4.0202   -3.6108   -3.3502   -3.0734   -1.4555   -0.4882    1.3384    1.6731    2.9824    3.5782    3.7700    4.9253    5.6774    5.7619
  1.2640  -15.8780  -15.5284  -15.4192  -15.3436  -15.3261  -14.1185  -13.9336  -13.9130  -13.9018  -13.8394  -12.8464  -12.2218  -11.9493   -6.9357   -6.8265   -6.7538   -6.6093   -6.5773   -6.1713   -5.3028   -5.0849   -4.7329   -3.9629   -3.7060   -3.4020   -3.1592   -1.4549   -0.4109    1.3569    1.5769    2.9877    3.5319    3.7210    4.9258    5.7832    5.8801
  1.3200  -15.8789  -15.5280  -15.4197  -15.3403  -15.3294  -14.1185  -13.9336  -13.9093  -13.9058  -13.8394  -12.8326  -12.2162  -11.9435   -6.9333   -6.8230   -6.7540   -6.6063   -6.5797   -6.1554   -5.3118   -5.1208   -4.7277   -3.9316   -3.7531   -3.4254   -3.2021   -1.4672   -0.3601    1.3874    1.5113    2.9991    3.4907    3.7069    4.9150    5.8492    5.9154
  1.3200  -15.8789  -15.5280  -15.4197  -15.3403  -15.3294  -14.1185  -13.9336  -13.9093  -13.9058  -13.8394  -12.8326  -12.2162  -11.9435   -6.9333   -6.8230   -6.7540   -6.6063   -6.5797   -6.1554   -5.3118   -5.1208   -4.7277   -3.9316   -3.7531   -3.4254   -3.2021   -1.4672   -0.3601    1.3874    1.5113    2.9991    3.4907    3.7069    4.9150    5.8546    5.9136
  1.3495  -15.8789  -15.5280  -15.4197  -15.3401  -15.3296  -14.1185  -13.9336  -13.9089  -13.9061  -13.8394  -12.8321  -12.2160  -11.9433   -6.9334   -6.8228   -6.7540   -6.6059   -6.5799   -6.1549   -5.3117   -5.1224   -4.7281   -3.9297   -3.7550   -3.4239   -3.2041   -1.4778   -0.3457    1.3928    1.5010    3.0133    3.4641    3.7146    4.9063    5.8271    5.9747
  1.3789  -15.8787  -15.5281  -15.4195  -15.3415  -15.3282  -14.1185  -13.9336  -13.9110  -13.9039  -13.8394  -12.8357  -12.2175  -11.9448   -6.9356   -6.8239   -6.7537   -6.6068   -6.5791   -6.1588   -5.3114   -5.1106   -4.7319   -3.9374   -3.7403   -3.4143   -3.1901   -1.4909   -0.3397    1.3717    1.5243    3.0319    3.4353    3.7310    4.8957    5.7684    6.0377
  1.4083  -15.8784  -15.5283  -15.4192  -15.3438  -15.3259  -14.1187  -13.9337  -13.9132  -13.9014  -13.8393  -12.8429  -12.2204  -11.9480   -6.9403   -6.8262   -6.7531   -6.6089   -6.5773   -6.1663   -5.3129   -5.0853   -4.7395   -3.9526   -3.7094   -3.3987   -3.1592   -1.5060   -0.3415    1.3319    1.5716    3.0497    3.4077    3.7551    4.8826    5.6781    6.0032
  1.4378  -15.8780  -15.5285  -15.4186  -15.3464  -15.3231  -14.1190  -13.9338  -13.9152  -13.8988  -13.8392  -12.8531  -12.2246  -11.9526   -6.9478   -6.8294   -6.7526   -6.6120   -6.5749   -6.1765   -5.3173   -5.0476   -4.7499   -3.9726   -3.6642   -3.3786   -3.1116   -1.5227   -0.3501    1.2822    1.6325    3.0572    3.3866    3.7878    4.8666    5.5710    5.9454
  1.4672  -15.8776  -15.5288  -15.4177  -15.3492  -15.3202  -14.1196  -13.9342  -13.9166  -13.8961  -13.8390  -12.8658  -12.2298  -11.9583   -6.9580   -6.8335   -6.7522   -6.6156   -6.5719   -6.1885   -5.3250   -5.0004   -4.7612   -3.9947   -3.6088   -3.3529   -3.0483   -1.5408   -0.3643    1.2259    1.7019    3.0437    3.3770    3.8314    4.8467    5.4501    5.8751
  1.4967  -15.8772  -15.5291  -15.4166  -15.3520  -15.3172  -14.1203  -13.9351  -13.9175  -13.8935  -13.8389  -12.8803  -12.2359  -11.9650   -6.9706   -6.8381   -6.7525   -6.6193   -6.5686   -6.2017   -5.3358   -4.9502   -4.7681   -4.0165   -3.5505   -3.3172   -2.9716   -1.5598   -0.3832    1.1643    1.7764    3.0031    3.3798    3.8877    4.8205    5.3285    5.7718
  1.5261  -15.8768  -15.5295  -15.4154  -15.3547  -15.3142  -14.1212  -13.9364  -13.9175  -13.8909  -13.8387  -12.8962  -12.2425  -11.9725   -6.9852   -6.8430   -6.7535   -6.6229   -6.5650   -6.2156   -5.3490   -4.9113   -4.7581   -4.0353   -3.4995   -3.2640   -2.8837   -1.5795   -0.4056    1.0986    1.8523    2.9366    3.3912    3.9561    4.7822    5.2159    5.6693
  1.5555  -15.8766  -15.5298  -15.4139  -15.3574  -15.3113  -14.1223  -13.9381  -13.9169  -13.8883  -13.8386  -12.9129  -12.2495  -11.9805   -7.0013   -6.8479   -6.7554   -6.6260   -6.5613   -6.2297   -5.3639   -4.8996   -4.7184   -4.0484   -3.4631   -3.1885   -2.7871   -1.5997   -0.4307    1.0298    1.9261    2.8491    3.4081    4.0325    4.7199    5.1312    5.5085
  1.5850  -15.8764  -15.5301  -15.4123  -15.3599  -15.3085  -14.1235  -13.9399  -13.9157  -13.8858  -13.8384  -12.9298  -12.2568  -11.9887   -7.0182   -6.8525   -6.7581   -6.6286   -6.5573   -6.2437   -5.3796   -4.9085   -4.6593   -4.0525   -3.4405   -3.0943   -2.6839   -1.6200   -0.4578    0.9588    1.9941    2.7459    3.4297    4.1096    4.6242    5.0896    5.3919
  1.6144  -15.8763  -15.5305  -15.4106  -15.3622  -15.3058  -14.1249  -13.9420  -13.9142  -13.8836  -13.8382  -12.9466  -12.2640  -11.9969   -7.0355   -6.8567   -6.7615   -6.6307   -6.5534   -6.2573   -5.3954   -4.9254   -4.5985   -4.0437   -3.4270   -2.9887   -2.5766   -1.6403   -0.4862    0.8865    2.0527    2.6323    3.4555    4.1793    4.5039    5.0983    5.3080
  1.6438  -15.8764  -15.5307  -15.4089  -15.3643  -15.3034  -14.1263  -13.9440  -13.9124  -13.8814  -13.8381  -12.9628  -12.2710  -12.0050   -7.0525   -6.8604   -6.7654   -6.6323   -6.5495   -6.2702   -5.4108   -4.9447   -4.5465   -4.0186   -3.4191   -2.8777   -2.4673   -1.6604   -0.5156    0.8140    2.0990    2.5145    3.4828    4.2349    4.3790    5.0968    5.1483
  1.6733  -15.8765  -15.5310  -15.4071  -15.3662  -15.3011  -14.1277  -13.9458  -13.9106  -13.8795  -13.8379  -12.9780  -12.2776  -12.0126   -7.0687   -6.8634   -6.7696   -6.6336   -6.5457   -6.2822   -5.4252   -4.9639   -4.5087   -3.9762   -3.4149   -2.7662   -2.3585   -1.6800   -0.5454    0.7426    2.1302    2.3994    3.5051    4.2619    4.2808    4.9739    5.2227
  1.7027  -15.8766  -15.5312  -15.4055  -15.3679  -15.2991  -14.1290  -13.9475  -13.9088  -13.8777  -13.8378  -12.9918  -12.2836  -12.0196   -7.0837   -6.8658   -6.7738   -6.6346   -6.5421   -6.2930   -5.4382   -4.9819   -4.4852   -3.9199   -3.4132   -2.6583   -2.2527   -1.6992   -0.5753    0.6737    2.1402    2.2980    3.5123    4.1880    4.2994    4.8600    5.2958
  1.7321  -15.8769  -15.5314  -15.4039  -15.3693  -15.2973  -14.1303  -13.9489  -13.9071  -13.8762  -13.8377  -13.0041  -12.2890  -12.0259   -7.0971   -6.8677   -6.7778   -6.6354   -6.5388   -6.3026   -5.4495   -4.9980   -4.4727   -3.8564   -3.4131   -2.5578   -2.1529   -1.7178   -0.6045    0.6093    2.1112    2.2344    3.4965    4.1501    4.3112    4.7611    5.3259
  1.7616  -15.8771  -15.5315  -15.4026  -15.3705  -15.2958  -14.1314  -13.9502  -13.9056  -13.8749  -13.8376  -13.0144  -12.2935  -12.0312   -7.1084   -6.8690   -6.7816   -6.6360   -6.5360   -6.3107   -5.4590   -5.0117   -4.4673   -3.7928   -3.4143   -2.4682   -2.0620   -1.7357   -0.6321    0.5516    2.0451    2.2127    3.4608    4.1493    4.3152    4.6786    5.2975
  1.7910  -15.8773  -15.5317  -15.4014  -15.3714  -15.2946  -14.1323  -13.9511  -13.9044  -13.8739  -13.8376  -13.0227  -12.2972  -12.0355   -7.1176   -6.8699   -6.7847   -6.6364   -6.5337   -6.3172   -5.4665   -5.0226   -4.4656   -3.7357   -3.4163   -2.3933   -1.9832   -1.7531   -0.6567    0.5031    1.9782    2.2029    3.4176    4.1696    4.3152    4.6141    5.3121
  1.8205  -15.8774  -15.5318  -15.4006  -15.3721  -15.2938  -14.1329  -13.9518  -13.9035  -13.8732  -13.8375  -13.0288  -12.2999  -12.0387   -7.1242   -6.8704   -6.7871   -6.6367   -6.5319   -6.3219   -5.4720   -5.0305   -4.4657   -3.6904   -3.4187   -2.3365   -1.9195   -1.7699   -0.6765    0.4662    1.9260    2.1954    3.3793    4.1939    4.3152    4.5678    5.2757
  1.8499  -15.8775  -15.5318  -15.4001  -15.3725  -15.2932  -14.1333  -13.9523  -13.9029  -13.8727  -13.8375  -13.0324  -12.3015  -12.0406   -7.1282   -6.8707   -6.7886   -6.6369   -6.5308   -6.3247   -5.4752   -5.0353   -4.4662   -3.6612   -3.4206   -2.3009   -1.8742   -1.7859   -0.6895    0.4432    1.8934    2.1900    3.3539    4.2102    4.3175    4.5399    5.2696
  1.8793  -15.8775  -15.5318  -15.3999  -15.3726  -15.2931  -14.1335  -13.9524  -13.9027  -13.8725  -13.8375  -13.0337  -12.3020  -12.0412   -7.1296   -6.8708   -6.7891   -6.6370   -6.5304   -6.3257   -5.4763   -5.0370   -4.4664   -3.6511   -3.4214   -2.2887   -1.8553   -1.7948   -0.6940    0.4353    1.8823    2.1880    3.3450    4.2155    4.3192    4.5304    5.2668
  1.8793  -15.8775  -15.5318  -15.3999  -15.3726  -15.2931  -14.1335  -13.9524  -13.9027  -13.8725  -13.8375  -13.0337  -12.3020  -12.0412   -7.1296   -6.8708   -6.7891   -6.6370   -6.5304   -6.3257   -5.4763   -5.0370   -4.4664   -3.6511   -3.4214   -2.2887   -1.8553   -1.7948   -0.6940    0.4353    1.8823    2.1880    3.3450    4.2155    4.3192    4.5304    5.2668
  1.9289  -15.8760  -15.5321  -15.4002  -15.3724  -15.2934  -14.1327  -13.9521  -13.9030  -13.8728  -13.8380  -13.0456  -12.3072  -12.0462   -7.1160   -6.8734   -6.7910   -6.6361   -6.5309   -6.3374   -5.4471   -5.0343   -4.4691   -3.6455   -3.4108   -2.2806   -1.8513   -1.8003   -0.7028    0.4582    1.8718    2.2183    3.3489    4.2200    4.3229    4.5359    5.2862
  1.9785  -15.8713  -15.5329  -15.4012  -15.3718  -15.2945  -14.1301  -13.9513  -13.9039  -13.8735  -13.8393  -13.0807  -12.3227  -12.0610   -7.0771   -6.8806   -6.7967   -6.6330   -6.5321   -6.3667   -5.3666   -5.0287   -4.4708   -3.6286   -3.3817   -2.2562   -1.8394   -1.8148   -0.7281    0.5241    1.8525    2.2968    3.3606    4.2267    4.3428    4.5519    5.3420
  2.0280  -15.8636  -15.5342  -15.4028  -15.3706  -15.2963  -14.1258  -13.9499  -13.9057  -13.8744  -13.8415  -13.1368  -12.3480  -12.0856   -7.0205   -6.8893   -6.8061   -6.6271   -6.5339   -6.4016   -5.2527   -5.0242   -4.4554   -3.6009   -3.3403   -2.2161   -1.8340   -1.8197   -0.7679    0.6254    1.8420    2.4063    3.3794    4.2260    4.3919    4.5778    5.4280
  2.0776  -15.8530  -15.5359  -15.4052  -15.3691  -15.2985  -14.1200  -13.9480  -13.9083  -13.8754  -13.8445  -13.2106  -12.3822  -12.1194   -6.9700   -6.8836   -6.8190   -6.6177   -6.5359   -6.4311   -5.1375   -5.0102   -4.4052   -3.5628   -3.2924   -2.1612   -1.8528   -1.7928   -0.8193    0.7521    1.8500    2.5375    3.4045    4.2210    4.4692    4.6122    5.5376
