#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.1350  -15.6518  -15.4557  -15.4557  -15.2809  -15.2809  -14.9236  -14.9236  -14.9113  -14.7806  -14.7806  -14.3536  -13.7730  -12.7951  -12.0432   -6.6818   -6.1995   -6.1995   -5.8492   -5.7569   -5.7569   -4.5261   -2.8408   -2.5945   -2.5945   -1.9331   -1.9331   -1.6669   -1.6669   -1.1679   -0.1364   -0.1364    0.4940    1.5291    2.5658    3.1256    4.2889    4.2889    4.3946    4.9985    4.9985
  0.1484  -15.6518  -15.4557  -15.4557  -15.2809  -15.2809  -14.9236  -14.9236  -14.9112  -14.7806  -14.7806  -14.3530  -13.7751  -12.7914  -12.0458   -6.6850   -6.1995   -6.1995   -5.8292   -5.7569   -5.7569   -4.5667   -2.7857   -2.5946   -2.5946   -1.9324   -1.9324   -1.6675   -1.6675   -1.2262   -0.1364   -0.1364    0.5440    1.5102    2.5716    3.1090    4.2905    4.2905    4.3994    4.9949    4.9949
  0.1619  -15.6518  -15.4557  -15.4557  -15.2809  -15.2809  -14.9236  -14.9236  -14.9112  -14.7806  -14.7806  -14.3524  -13.7771  -12.7877  -12.0484   -6.6881   -6.1995   -6.1995   -5.8094   -5.7568   -5.7568   -4.6051   -2.7316   -2.5947   -2.5947   -1.9317   -1.9317   -1.6681   -1.6681   -1.2829   -0.1363   -0.1363    0.5921    1.4905    2.5777    3.0927    4.2920    4.2920    4.4041    4.9915    4.9915
  0.1754  -15.6518  -15.4557  -15.4557  -15.2809  -15.2809  -14.9236  -14.9236  -14.9112  -14.7806  -14.7806  -14.3518  -13.7789  -12.7844  -12.0509   -6.6909   -6.1995   -6.1995   -5.7903   -5.7568   -5.7568   -4.6408   -2.6797   -2.5949   -2.5949   -1.9311   -1.9311   -1.6686   -1.6686   -1.3370   -0.1363   -0.1363    0.6373    1.4706    2.5838    3.0771    4.2934    4.2934    4.4084    4.9883    4.9883
  0.1889  -15.6518  -15.4557  -15.4557  -15.2809  -15.2809  -14.9236  -14.9236  -14.9112  -14.7806  -14.7806  -14.3513  -13.7806  -12.7813  -12.0531   -6.6933   -6.1995   -6.1995   -5.7725   -5.7568   -5.7568   -4.6728   -2.6314   -2.5950   -2.5950   -1.9305   -1.9305   -1.6691   -1.6691   -1.3872   -0.1363   -0.1363    0.6787    1.4510    2.5897    3.0627    4.2947    4.2947    4.4124    4.9854    4.9854
  0.2024  -15.6518  -15.4557  -15.4557  -15.2809  -15.2809  -14.9236  -14.9236  -14.9112  -14.7806  -14.7806  -14.3508  -13.7820  -12.7787  -12.0550   -6.6954   -6.1995   -6.1995   -5.7568   -5.7568   -5.7567   -4.7004   -2.5951   -2.5951   -2.5881   -1.9300   -1.9300   -1.6696   -1.6696   -1.4320   -0.1363   -0.1363    0.7151    1.4326    2.5951    3.0500    4.2959    4.2959    4.4158    4.9829    4.9829
  0.2159  -15.6518  -15.4557  -15.4557  -15.2809  -15.2809  -14.9236  -14.9236  -14.9112  -14.7806  -14.7806  -14.3505  -13.7831  -12.7766  -12.0565   -6.6970   -6.1995   -6.1995   -5.7568   -5.7568   -5.7435   -4.7228   -2.5951   -2.5951   -2.5514   -1.9296   -1.9296   -1.6699   -1.6699   -1.4697   -0.1363   -0.1363    0.7455    1.4165    2.5998    3.0394    4.2968    4.2968    4.4185    4.9809    4.9809
  0.2294  -15.6518  -15.4557  -15.4557  -15.2809  -15.2809  -14.9236  -14.9236  -14.9112  -14.7806  -14.7806  -14.3502  -13.7839  -12.7750  -12.0576   -6.6982   -6.1995   -6.1995   -5.7568   -5.7568   -5.7335   -4.7394   -2.5952   -2.5952   -2.5234   -1.9293   -1.9293   -1.6702   -1.6702   -1.4985   -0.1363   -0.1363    0.7686    1.4038    2.6034    3.0315    4.2974    4.2974    4.4206    4.9795    4.9795
  0.2429  -15.6518  -15.4557  -15.4557  -15.2809  -15.2809  -14.9236  -14.9236  -14.9112  -14.7806  -14.7806  -14.3500  -13.7844  -12.7740  -12.0583   -6.6989   -6.1995   -6.1995   -5.7568   -5.7568   -5.7273   -4.7496   -2.5952   -2.5952   -2.5057   -1.9291   -1.9291   -1.6703   -1.6703   -1.5167   -0.1363   -0.1363    0.7830    1.3956    2.6056    3.0266    4.2978    4.2978    4.4218    4.9786    4.9786
  0.2564  -15.6518  -15.4557  -15.4557  -15.2809  -15.2809  -14.9236  -14.9236  -14.9112  -14.7806  -14.7806  -14.3500  -13.7846  -12.7737  -12.0586   -6.6991   -6.1995   -6.1995   -5.7568   -5.7568   -5.7252   -4.7530   -2.5952   -2.5952   -2.4996   -1.9291   -1.9291   -1.6704   -1.6704   -1.5229   -0.1362   -0.1362    0.7879    1.3927    2.6064    3.0250    4.2980    4.2980    4.4222    4.9783    4.9783
  0.2564  -15.6518  -15.4557  -15.4557  -15.2809  -15.2809  -14.9236  -14.9236  -14.9112  -14.7806  -14.7806  -14.3500  -13.7846  -12.7737  -12.0586   -6.6991   -6.1995   -6.1995   -5.7568   -5.7568   -5.7252   -4.7530   -2.5952   -2.5952   -2.4996   -1.9291   -1.9291   -1.6704   -1.6704   -1.5229   -0.1362   -0.1362    0.7879    1.3927    2.6064    3.0250    4.2980    4.2980    4.4222    4.9783    4.9783
  0.3122  -15.6529  -15.4583  -15.4548  -15.2818  -15.2808  -14.9316  -14.9229  -14.9055  -14.7815  -14.7805  -14.3388  -13.7777  -12.7654  -12.0536   -6.6962   -6.1995   -6.1976   -5.7594   -5.7569   -5.7232   -4.7519   -2.6642   -2.6070   -2.4976   -2.0349   -1.9596   -1.6868   -1.6652   -1.4369   -0.1922   -0.1493    0.8160    1.4249    2.6532    3.0724    4.1950    4.3145    4.4770    4.9837    5.0003
  0.3680  -15.6561  -15.4655  -15.4524  -15.2842  -15.2807  -14.9476  -14.9212  -14.8964  -14.7839  -14.7802  -14.3059  -13.7569  -12.7411  -12.0387   -6.6878   -6.1994   -6.1919   -5.7658   -5.7570   -5.7183   -4.7496   -2.8329   -2.6428   -2.5209   -2.2289   -2.0554   -1.7237   -1.6734   -1.2779   -0.3435   -0.1885    0.8890    1.5151    2.7844    3.2005    4.0327    4.3621    4.4914    5.0235    5.0672
  0.4237  -15.6623  -15.4758  -15.4484  -15.2878  -15.2805  -14.9688  -14.9193  -14.8856  -14.7873  -14.7796  -14.2532  -13.7225  -12.7018  -12.0143   -6.6747   -6.1989   -6.1825   -5.7747   -5.7571   -5.7125   -4.7493   -3.0617   -2.7044   -2.6136   -2.4027   -2.2117   -1.7644   -1.6989   -1.1224   -0.5559   -0.2537    0.9864    1.6448    2.9777    3.3679    3.8839    4.4166    4.4482    5.1186    5.1789
  0.4795  -15.6720  -15.4869  -15.4431  -15.2918  -15.2801  -14.9944  -14.9179  -14.8730  -14.7910  -14.7786  -14.1828  -13.6745  -12.6498  -11.9811   -6.6584   -6.1977   -6.1699   -5.7852   -5.7573   -5.7071   -4.7572   -3.3188   -2.8137   -2.7912   -2.5103   -2.4011   -1.8053   -1.7424   -0.9885   -0.7962   -0.3443    1.0920    1.7850    3.2050    3.4820    3.8333    4.3289    4.5336    5.2582    5.3280
  0.5353  -15.6858  -15.4971  -15.4369  -15.2961  -15.2795  -15.0232  -14.9172  -14.8593  -14.7948  -14.7771  -14.0972  -13.6133  -12.5875  -11.9400   -6.6410   -6.1950   -6.1542   -5.7970   -5.7574   -5.7041   -4.7831   -3.5775   -3.0459   -2.9152   -2.6464   -2.5617   -1.8478   -1.8037   -1.0450   -0.8732   -0.4583    1.1953    1.9051    3.3937    3.5088    3.9451    4.2510    4.6387    5.4248    5.5008
  0.5910  -15.7034  -15.5050  -15.4301  -15.3003  -15.2788  -15.0535  -14.9175  -14.8456  -14.7984  -14.7748  -13.9983  -13.5397  -12.5177  -11.8920   -6.6253   -6.1904   -6.1360   -5.8099   -5.7573   -5.7054   -4.8404   -3.8159   -3.2770   -3.0681   -2.8322   -2.6857   -1.8951   -1.8814   -1.2713   -0.7884   -0.5916    1.2890    1.9840    3.3622    3.7203    4.0583    4.2577    4.7459    5.5826    5.6874
  0.6468  -15.7238  -15.5105  -15.4232  -15.3041  -15.2778  -15.0838  -14.9191  -14.8328  -14.8016  -14.7713  -13.8881  -13.4544  -12.4437  -11.8387   -6.6146   -6.1831   -6.1159   -5.8243   -5.7570   -5.7136   -4.9412   -4.0180   -3.4932   -3.2315   -3.0132   -2.8316   -1.9745   -1.9531   -1.4652   -0.7757   -0.6910    1.3689    2.0197    3.3117    3.9458    4.1112    4.3641    4.8432    5.6889    5.8750
  0.7026  -15.7459  -15.5139  -15.4167  -15.3076  -15.2767  -15.1128  -14.9221  -14.8220  -14.8044  -14.7666  -13.7685  -13.3591  -12.3685  -11.7817   -6.6129   -6.1728   -6.0945   -5.8413   -5.7563   -5.7298   -5.0851   -4.1805   -3.6938   -3.3733   -3.1891   -3.0037   -2.0793   -2.0340   -1.6128   -0.9298   -0.6571    1.4338    2.0255    3.2718    4.0999    4.2328    4.4713    4.9218    5.7462    6.0326
  0.7583  -15.7681  -15.5159  -15.4108  -15.3105  -15.2754  -15.1392  -14.9268  -14.8134  -14.8066  -14.7608  -13.6411  -13.2557  -12.2955  -11.7227   -6.6246   -6.1594   -6.0726   -5.8639   -5.7599   -5.7476   -5.2547   -4.3120   -3.8809   -3.4849   -3.3530   -3.1921   -2.1959   -2.1407   -1.7126   -1.1075   -0.6274    1.4868    2.0177    3.2416    4.1942    4.3975    4.5694    4.9853    5.7790    6.1234
  0.8141  -15.7893  -15.5169  -15.4060  -15.3128  -15.2742  -15.1623  -14.9333  -14.8083  -14.8066  -14.7548  -13.5080  -13.1468  -12.2279  -11.6637   -6.6529   -6.1442   -6.0509   -5.8980   -5.7806   -5.7472   -5.4247   -4.4232   -4.0524   -3.6214   -3.4528   -3.3809   -2.3284   -2.2564   -1.7802   -1.2903   -0.6133    1.5338    2.0061    3.2195    4.2925    4.4592    4.7300    5.0470    5.8010    6.2078
  0.8699  -15.8089  -15.5174  -15.4023  -15.3142  -15.2731  -15.1816  -14.9418  -14.8090  -14.8012  -14.7494  -13.3715  -13.0356  -12.1689  -11.6068   -6.6984   -6.1327   -6.0304   -5.9477   -5.7982   -5.7412   -5.5698   -4.5208   -4.2074   -3.8022   -3.5643   -3.4693   -2.4775   -2.3640   -1.8346   -1.4696   -0.6142    1.5815    1.9952    3.2009    4.3960    4.4524    4.9213    5.1221    5.8141    6.2970
  0.9257  -15.8261  -15.5174  -15.3998  -15.3148  -15.2723  -15.1967  -14.9522  -14.8091  -14.7965  -14.7455  -13.2339  -12.9253  -12.1211  -11.5536   -6.7571   -6.1449   -6.0133   -5.9980   -5.8085   -5.7380   -5.6638   -4.6071   -4.3513   -3.9933   -3.7163   -3.4569   -2.6361   -2.4616   -1.8902   -1.6337   -0.6277    1.6347    1.9866    3.1776    4.4355    4.5000    5.0867    5.2326    5.8210    6.3556
  0.9814  -15.8407  -15.5169  -15.3984  -15.3145  -15.2722  -15.2077  -14.9644  -14.8082  -14.7922  -14.7434  -13.0983  -12.8199  -12.0867  -11.5059   -6.8210   -6.2104   -6.0186   -5.9960   -5.8140   -5.7610   -5.6764   -4.6796   -4.4922   -4.1808   -3.8407   -3.4209   -2.7974   -2.5535   -1.9627   -1.7625   -0.6499    1.6947    1.9814    3.1413    4.4341    4.6028    5.1943    5.3923    5.8300    6.3590
  1.0372  -15.8526  -15.5161  -15.3978  -15.3133  -15.2729  -15.2147  -14.9781  -14.8064  -14.7882  -14.7435  -12.9684  -12.7230  -12.0672  -11.4650   -6.8802   -6.3042   -6.0138   -5.9860   -5.8190   -5.7815   -5.6431   -4.7359   -4.6322   -4.3563   -3.9387   -3.3688   -2.9556   -2.6461   -2.0631   -1.8378   -0.6764    1.7601    1.9811    3.0877    4.4575    4.7054    5.2587    5.5639    5.8563    6.3762
  1.0930  -15.8617  -15.5148  -15.3979  -15.3111  -15.2744  -15.2181  -14.9928  -14.8038  -14.7844  -14.7457  -12.8483  -12.6373  -12.0626  -11.4315   -6.9267   -6.3943   -6.0061   -5.9804   -5.8251   -5.7858   -5.5914   -4.7930   -4.7496   -4.5130   -4.0126   -3.3139   -3.0983   -2.7438   -2.1740   -1.8724   -0.7022    1.8259    1.9881    3.0186    4.5018    4.8090    5.2887    5.7126    5.9192    6.4127
  1.1487  -15.8682  -15.5132  -15.3985  -15.3081  -15.2771  -15.2183  -15.0078  -14.8002  -14.7811  -14.7496  -12.7439  -12.5645  -12.0717  -11.4058   -6.9558   -6.4684   -6.0004   -5.9780   -5.8289   -5.7835   -5.5301   -4.9056   -4.7851   -4.6447   -4.0600   -3.3272   -3.1588   -2.8430   -2.2778   -1.8841   -0.7229    1.8841    2.0061    2.9411    4.5539    4.9125    5.2945    5.8102    6.0337    6.4734
  1.2045  -15.8724  -15.5117  -15.3992  -15.3042  -15.2807  -15.2160  -15.0219  -14.7958  -14.7784  -14.7548  -12.6624  -12.5043  -12.0909  -11.3877   -6.9677   -6.5222   -5.9970   -5.9774   -5.8301   -5.7801   -5.4696   -5.0089   -4.8021   -4.7441   -4.0742   -3.4409   -3.1159   -2.9290   -2.3685   -1.8824   -0.7352    1.9244    2.0377    2.8657    4.5983    5.0095    5.2884    5.8698    6.1824    6.5711
  1.2603  -15.8747  -15.5104  -15.3999  -15.2996  -15.2853  -15.2127  -15.0331  -14.7907  -14.7773  -14.7599  -12.6104  -12.4577  -12.1132  -11.3767   -6.9675   -6.5545   -5.9951   -5.9777   -5.8298   -5.7780   -5.4233   -5.0829   -4.8268   -4.7949   -4.0499   -3.5637   -3.0931   -2.9638   -2.4407   -1.8732   -0.7380    1.9418    2.0758    2.8056    4.6247    5.0868    5.2722    5.9292    6.3335    6.6966
  1.3160  -15.8756  -15.5097  -15.4003  -15.2946  -15.2902  -15.2103  -15.0391  -14.7857  -14.7792  -14.7626  -12.5888  -12.4325  -12.1274  -11.3722   -6.9651   -6.5657   -5.9939   -5.9782   -5.8297   -5.7774   -5.4027   -5.1188   -4.8486   -4.8051   -3.9893   -3.6777   -3.1141   -2.9389   -2.4840   -1.8596   -0.7325    1.9327    2.1062    2.7764    4.6318    5.1259    5.2372    6.0014    6.4554    6.8252
  1.3160  -15.8756  -15.5097  -15.4003  -15.2946  -15.2902  -15.2103  -15.0391  -14.7857  -14.7792  -14.7626  -12.5888  -12.4325  -12.1274  -11.3722   -6.9651   -6.5657   -5.9939   -5.9782   -5.8297   -5.7774   -5.4027   -5.1188   -4.8486   -4.8051   -3.9893   -3.6777   -3.1141   -2.9389   -2.4840   -1.8596   -0.7325    1.9327    2.1062    2.7764    4.6318    5.1259    5.2372    6.0014    6.4533    6.8241
  1.3453  -15.8756  -15.5097  -15.4003  -15.2943  -15.2906  -15.2102  -15.0393  -14.7854  -14.7794  -14.7626  -12.5882  -12.4317  -12.1279  -11.3720   -6.9666   -6.5639   -5.9936   -5.9782   -5.8305   -5.7772   -5.4029   -5.1215   -4.8485   -4.8037   -3.9461   -3.7329   -3.1221   -2.9230   -2.4905   -1.8513   -0.7271    1.9148    2.1147    2.7779    4.6293    5.1270    5.2045    6.0349    6.4783    6.8542
  1.3746  -15.8754  -15.5099  -15.4001  -15.2969  -15.2880  -15.2112  -15.0372  -14.7884  -14.7770  -14.7622  -12.5937  -12.4398  -12.1231  -11.3732   -6.9715   -6.5576   -5.9937   -5.9778   -5.8324   -5.7768   -5.4093   -5.1143   -4.8410   -4.7968   -3.8979   -3.7843   -3.1241   -2.9087   -2.4839   -1.8423   -0.7208    1.8867    2.1163    2.7921    4.6235    5.1142    5.1564    6.0512    6.4709    6.8177
  1.4038  -15.8751  -15.5104  -15.3998  -15.2999  -15.2849  -15.2135  -15.0325  -14.7925  -14.7738  -14.7614  -12.6046  -12.4556  -12.1140  -11.3757   -6.9803   -6.5481   -5.9942   -5.9771   -5.8356   -5.7758   -5.4200   -5.1000   -4.8273   -4.7819   -3.8544   -3.8242   -3.1220   -2.8926   -2.4639   -1.8326   -0.7139    1.8484    2.1093    2.8184    4.6150    5.0678    5.1103    6.0353    6.4335    6.7554
  1.4331  -15.8748  -15.5112  -15.3993  -15.3030  -15.2817  -15.2169  -15.0255  -14.7970  -14.7703  -14.7605  -12.6201  -12.4770  -12.1023  -11.3791   -6.9929   -6.5367   -5.9953   -5.9762   -5.8401   -5.7741   -5.4332   -5.0828   -4.8075   -4.7563   -3.8824   -3.7878   -3.1203   -2.8688   -2.4312   -1.8224   -0.7070    1.8002    2.0925    2.8547    4.6038    4.9718    5.0842    5.9770    6.3792    6.7020
  1.4623  -15.8744  -15.5123  -15.3986  -15.3061  -15.2786  -15.2212  -15.0164  -14.8017  -14.7668  -14.7595  -12.6396  -12.5021  -12.0893  -11.3835   -7.0089   -6.5248   -5.9969   -5.9754   -5.8455   -5.7716   -5.4476   -5.0676   -4.7799   -4.7184   -3.9220   -3.7365   -3.1232   -2.8316   -2.3869   -1.8116   -0.7006    1.7431    2.0649    2.8978    4.5892    4.8512    5.0605    5.8783    6.3070    6.6537
  1.4916  -15.8740  -15.5136  -15.3977  -15.3092  -15.2754  -15.2262  -15.0055  -14.8064  -14.7632  -14.7586  -12.6623  -12.5291  -12.0763  -11.3885   -7.0276   -6.5135   -5.9989   -5.9747   -5.8516   -5.7684   -5.4623   -5.0585   -4.7436   -4.6671   -3.9571   -3.6875   -3.1322   -2.7792   -2.3320   -1.8002   -0.6950    1.6779    2.0260    2.9432    4.5688    4.7188    5.0398    5.7481    6.2148    6.6118
  1.5208  -15.8737  -15.5151  -15.3966  -15.3122  -15.2723  -15.2317  -14.9933  -14.8109  -14.7598  -14.7575  -12.6877  -12.5566  -12.0638  -11.3941   -7.0482   -6.5036   -6.0014   -5.9746   -5.8580   -5.7648   -5.4767   -5.0571   -4.7003   -4.6019   -3.9858   -3.6430   -3.1462   -2.7129   -2.2677   -1.7880   -0.6906    1.6057    1.9758    2.9850    4.5272    4.6009    5.0238    5.5966    6.1068    6.5702
  1.5501  -15.8735  -15.5168  -15.3953  -15.3151  -15.2692  -15.2372  -14.9801  -14.8154  -14.7573  -14.7556  -12.7150  -12.5838  -12.0524  -11.4000   -7.0698   -6.4957   -6.0043   -5.9749   -5.8643   -5.7609   -5.4903   -5.0623   -4.6541   -4.5235   -4.0062   -3.6045   -3.1631   -2.6357   -2.1960   -1.7741   -0.6876    1.5271    1.9151    3.0158    4.4240    4.5500    5.0117    5.4351    5.9896    6.5296
  1.5793  -15.8734  -15.5186  -15.3939  -15.3180  -15.2663  -15.2427  -14.9664  -14.8196  -14.7563  -14.7523  -12.7435  -12.6100  -12.0421  -11.4061   -7.0917   -6.4897   -6.0076   -5.9757   -5.8704   -5.7569   -5.5030   -5.0723   -4.6091   -4.4342   -4.0162   -3.5724   -3.1810   -2.5510   -2.1197   -1.7572   -0.6861    1.4431    1.8453    3.0276    4.3118    4.5265    4.9931    5.2813    5.8696    6.4899
  1.6086  -15.8735  -15.5205  -15.3924  -15.3208  -15.2636  -15.2478  -14.9525  -14.8236  -14.7556  -14.7490  -12.7722  -12.6346  -12.0332  -11.4121   -7.1133   -6.4858   -6.0113   -5.9768   -5.8761   -5.7528   -5.5144   -5.0853   -4.5694   -4.3371   -4.0137   -3.5469   -3.1988   -2.4620   -2.0432   -1.7348   -0.6864    1.3548    1.7686    3.0139    4.2168    4.5155    4.9327    5.1756    5.7529    6.4531
  1.6378  -15.8736  -15.5224  -15.3909  -15.3234  -15.2610  -15.2526  -14.9389  -14.8273  -14.7549  -14.7457  -12.8005  -12.6573  -12.0255  -11.4180   -7.1340   -6.4836   -6.0152   -5.9780   -5.8815   -5.7487   -5.5246   -5.0997   -4.5381   -4.2358   -3.9972   -3.5276   -3.2154   -2.3720   -1.9731   -1.7024   -0.6885    1.2639    1.6876    2.9731    4.1402    4.5204    4.8084    5.1439    5.6450    6.4225
  1.6671  -15.8737  -15.5243  -15.3893  -15.3259  -15.2592  -15.2563  -14.9259  -14.8306  -14.7543  -14.7426  -12.8274  -12.6780  -12.0190  -11.4236   -7.1533   -6.4827   -6.0192   -5.9792   -5.8865   -5.7448   -5.5336   -5.1144   -4.5166   -4.1338   -3.9675   -3.5136   -3.2303   -2.2846   -1.9158   -1.6557   -0.6922    1.1723    1.6053    2.9100    4.0769    4.5325    4.6751    5.1442    5.5509    6.3905
  1.6964  -15.8740  -15.5260  -15.3878  -15.3281  -15.2612  -15.2560  -14.9139  -14.8336  -14.7538  -14.7397  -12.8524  -12.6963  -12.0136  -11.4287   -7.1707   -6.4829   -6.0231   -5.9803   -5.8911   -5.7410   -5.5413   -5.1285   -4.5041   -4.0353   -3.9271   -3.5042   -3.2432   -2.2038   -1.8730   -1.5949   -0.6976    1.0826    1.5249    2.8336    4.0216    4.4634    4.6484    5.1473    5.4750    6.3662
  1.7256  -15.8742  -15.5277  -15.3864  -15.3301  -15.2643  -15.2543  -14.9031  -14.8363  -14.7534  -14.7370  -12.8746  -12.7122  -12.0093  -11.4332   -7.1860   -6.4837   -6.0268   -5.9811   -5.8952   -5.7376   -5.5477   -5.1414   -4.4983   -3.9456   -3.8790   -3.4986   -3.2538   -2.1338   -1.8403   -1.5266   -0.7043    0.9980    1.4496    2.7536    3.9719    4.3358    4.7114    5.1414    5.4193    6.3445
  1.7549  -15.8745  -15.5291  -15.3852  -15.3318  -15.2669  -15.2528  -14.8939  -14.8385  -14.7531  -14.7347  -12.8936  -12.7254  -12.0059  -11.4371   -7.1988   -6.4849   -6.0300   -5.9817   -5.8988   -5.7346   -5.5530   -5.1526   -4.4968   -3.8735   -3.8231   -3.4959   -3.2622   -2.0785   -1.8117   -1.4590   -0.7117    0.9219    1.3827    2.6781    3.9282    4.2173    4.7956    5.1249    5.3798    6.3289
  1.7841  -15.8747  -15.5302  -15.3841  -15.3332  -15.2689  -15.2516  -14.8864  -14.8403  -14.7528  -14.7328  -12.9089  -12.7358  -12.0033  -11.4402   -7.2090   -6.4861   -6.0327   -5.9821   -5.9018   -5.7321   -5.5571   -5.1616   -4.4975   -3.8237   -3.7627   -3.4955   -3.2685   -2.0394   -1.7845   -1.3992   -0.7193    0.8580    1.3270    2.6134    3.8919    4.1193    4.8862    5.1039    5.3462    6.3178
  1.8134  -15.8749  -15.5311  -15.3834  -15.3342  -15.2704  -15.2507  -14.8809  -14.8416  -14.7526  -14.7314  -12.9202  -12.7434  -12.0016  -11.4424   -7.2164   -6.4871   -6.0347   -5.9824   -5.9040   -5.7303   -5.5600   -5.1682   -4.4990   -3.7901   -3.7109   -3.4968   -3.2727   -2.0152   -1.7606   -1.3525   -0.7259    0.8095    1.2852    2.5641    3.8644    4.0466    4.9719    5.0885    5.3091    6.3126
